Report generated on: 03-01-2022 10:34:37
"API","","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"INTL.58-1-NPL-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-NPL-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-NPL-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"","Netherlands","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-NLD-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","31","33","53","67","82","101","123","118","109","99","108","106","86","90.22190410958905","132.22739726027396","117.97260273972603","113.23770491803279","107.74246575342465","108.07397260273973","91.08493150684932","88.18552185792355","81.48512876712319","98.37822465753415","100.94784931506845","96.22225136612022","84.48846575342466","74.20928767123287","85.01553424657534","69.39780327868853","63.395794520547945","60.35758904109589","68.00412602739726","83.55896775956285","78.51276575342466","90.7699205479452","85.84010958904109","62.12827415998907","66.79251454292019","65.57215380549026","71.46230757757377","90.7754518487925",""
"INTL.55-1-NLD-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","31","33","45","62","70","87","104","98","88","77","84","84","67","66.59990410958905","103.22739726027397","86.97260273972603","81.23770491803279","76.74246575342465","79.07397260273973","59.084931506849315","54.58000000000005","46.20273972602739","65.14794520547945","64.94794520547946","61.23825136612022","49.842465753424655","41.973287671232875","67.05753424657534","52.49180327868852","46.25479452054795","44.69158904109589","51.45572602739726","67.40026775956284","63.70646575342466","75.2805205479452","69.8451095890411","52.846774159989074","57.41801454292019","54.33865380549025","56.250507577573764","76.3957518487925",""
"INTL.57-1-NLD-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","25","27","38","53","61","76","93","87","77","64","70","74","53","50.26090410958904","78.22739726027397","65.97260273972603","56.23770491803279","52.74246575342466","52.07397260273972","32.084931506849315","28.78000000000005","26.202739726027396","46.32876712328767","46.94794520547945","42.63934426229508","31.742465753424657","26.323287671232876","39.9041095890411","33.50819672131148","25.484931506849314","20","22.254794520547946","20.833333333333332","21.986301369863014","29.46849315068493","27.304109589041097","18.08743169398907","13.94071865268731","13.522497093106692","18.157918070724453","32.72544857010398",""
"INTL.58-1-NLD-TBPD.A","                NGPL (Mb/d)","","","","","","","","6","6","7","9","9","11","11","11","11","13","14","10","13","16.339","25","21","25","24","27","27","25.8","19.999999999999993","18.81917808219178","18","18.398907103825138","18","15","14.397260273972602","9.98360655737705","8.904109589041095","9.30958904109589","9.084931506849315","8.163934426229508","8.556164383561644","8.326027397260274","9","6","5.531487671232877","4.640956164383562","3.009931506849315","2.5873032786885246",""
"INTL.59-1-NLD-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.1","0.65","12.756164383561643","9","11.865753424657534","15.382","20.116","38.403","33.164","37.486","33.541","28.759342466","37.945808219","36.175200548","35.082658","41.083",""
"INTL.56-1-NLD-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","-0.3","0.4","7.6","4.5","12","14","19","20","21","22","24","22","20","23.622","29","31","32","31","29","32","33.6055218579235","35.2823890410958","33.2302794520547","35.999904109589","34.984","34.646","32.236","17.958","16.906","17.141","15.666","16.5484","16.1587","14.8063","15.4894","15.995","9.2815","9.3745","11.2335","15.2118","14.3797",""
"","Netherlands Antilles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-NLDA-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","4","4","4","4","4","4","-0.0483607397260268","0.7","0.4","-0.2","-0.5","-1.2","-1.7","-1.5","-1.5","-1.4","-1.4","-1.5","-1.5","0","-0.757365722650274","-2.16916111288219","-1.00718342740822","-0.263680106350685","-0.029","-0.585","-0.738","0.531","0.661","-0.412","1.4944","0.8574","0.7974","-0.171","0.5589","0.7188","0.6970999999999999","0.7261000000000001","0.7347","0.7451","0.7044",""
"INTL.55-1-NLDA-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.57-1-NLDA-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-NLDA-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-NLDA-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-NLDA-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","4","4","4","4","4","4","-0.0483607397260268","0.7","0.4","-0.2","-0.5","-1.2","-1.7","-1.5","-1.5","-1.4","-1.4","-1.5","-1.5","","-0.757365722650274","-2.16916111288219","-1.00718342740822","-0.263680106350685","-0.029","-0.585","-0.738","0.531","0.661","-0.412","1.4944","0.8574","0.7974","-0.171","0.5589","0.7188","0.6970999999999999","0.7261000000000001","0.7347","0.7451","0.7044",""
"","New Caledonia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-NCL-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.55-1-NCL-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.57-1-NCL-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-NCL-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-NCL-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.56-1-NCL-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"","New Zealand","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-NZL-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","9","12","17","18","20","24","43","44","53","57","59","58","58","59.75623287671233","57.37534246575343","47.92876712328767","46.82185792349727","68.05205479452054","57.11780821917808","52.25890410958904","47.679816939890735","43.941876712328764","40.99065205479452","31.81519726027397","27.939562841530055","27.77408219178082","25.800931506849317","47.597054794520545","65.38593989071039","61.026835616438355","62.71216301369863","55.244306849315066","51.446433879781424","45.150453424657535","51.49299863013699","52.86903150684931","45.85207595628415","26.837009589041095","25.89441095890411","24.440476712328767","21.92964480874317",""
"INTL.55-1-NZL-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","8","11","16","17","19","23","41","42","50","54","56","56","55","56.87123287671233","54.775342465753425","45.32876712328767","44.521857923497265","65.55205479452054","54.51780821917808","49.95890410958904","45.00000000000002","41.16438356164384","38.239041095890414","28.991780821917807","25.017562841530054","24.97808219178082","23.084931506849315","45.07205479452055","62.87693989071038","58.76383561643836","58.05986301369863","49.86450684931507","45.99163387978142","39.538753424657536","46.93369863013699","47.36993150684931","40.806775956284156","19.781709589041096","17.05361095890411","17.44587671232877","15.31764480874317",""
"INTL.57-1-NZL-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","7","10","15","15","17","19","29","28","33","38","40","41","38","40.67123287671233","39.57534246575342","31.92876712328767","36.521857923497265","57.45205479452055","46.917808219178085","42.15890410958904","36.00000000000002","33.16438356164384","30.389041095890413","23.991780821917807","19.517486338797813","18.97808219178082","17.084931506849315","41.136986301369866","59.986338797814206","55.88767123287671","53.038356164383565","46.323287671232876","41.0792349726776","35.26575342465753","39.26575342465753","41.28493150684932","34.72677595628415","13.346791780821917","11.067487671232877","11.86041095890411","9.683336065573771",""
"INTL.58-1-NZL-TBPD.A","                NGPL (Mb/d)","","","","","","","","1","1","1","2","2","3","3","3","4","4","4","5","4.6","5.2","5.2","5.4","5","7.1","6.6","6.8","8","7.999999999999999","7.85","5","5.500076502732241","6","6","3.915068493150685","2.830601092896175","2.756164383561644","4.931506849315069","3.408219178082192","4.669398907103825","4","7.347945205479452","6","6","6.346917808219178","5.898123287671233","5.545465753424658","5.594308743169399",""
"INTL.59-1-NZL-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0.6","8.9","11","13","12","12","9.6","13","11","10","8","3","1","1","1","1","0","0","0","0","0","0","0.02","0.06","0.12","0.09","0.133","0.243","0.273","0.32","0.085","0.08","0.088","0.088","0.04","0.04",""
"INTL.56-1-NZL-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","1","1","1","1","1","1.2","1.9","2","2.5","2.7","2.7","2.5","2.3","2.885","2.6","2.6","2.3","2.5","2.6","2.3","2.67981693989071","2.77749315068493","2.75161095890411","2.82341643835616","2.922","2.796","2.716","2.525","2.509","2.263","4.652299999999999","5.3798","5.454800000000001","5.6117","4.5593","5.499099999999999","5.0453","7.0553","8.8408","6.9946","6.612",""
"","Nicaragua","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","    Production","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.53-1-NIC-TBPD.A","        Total petroleum and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","-0.2","-0.2","-0.2","-0.2","-0.2","-0.1","-0.1","-0.082","0","0","0","-0.1","-0.5","-0.4","-0.386376080256831","-0.490559991835616","-0.39400428659726","-0.379577602854794","-0.436","-0.367","-0.412","-0.377","0.574","0.611","-0.161","-0.05","0.038","0.012","0.016","-0.196","-0.018","0.002","-0.001","-0.003","0.008",""
"INTL.55-1-NIC-TBPD.A","            Crude oil, NGPL, and other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9","1","0.138","0.2","0.2","0.2","0.2","0","0.172","0.2","0.2","0.2","0.2",""
"INTL.57-1-NIC-TBPD.A","                Crude oil including lease condensate (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.58-1-NIC-TBPD.A","                NGPL (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.59-1-NIC-TBPD.A","                Other liquids (Mb/d)","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9","1","0.138","0.2","0.2","0.2","0.2","0","0.172","0.2","0.2","0.2","0.2",""
"INTL.56-1-NIC-TBPD.A","            Refinery processing gain (Mb/d)","","","","","","","","0","0","0","0","0","0","-0.2","-0.2","-0.2","-0.2","-0.2","-0.1","-0.1","-0.082","","","","-0.1","-0.5","-0.4","-0.386376080256831","-0.490559991835616","-0.39400428659726","-0.379577602854794","-0.436","-0.367","-0.412","-0.377","-0.326","-0.389","-0.299","-0.25","-0.162","-0.188","-0.184","-0.196","-0.19","-0.198","-0.201","-0.203","-0.192",""
