id,name,unit,dataset_id
1292,Offals - Import Quantity (FAO (2019)),tonnes,1
1293,Offals - Stock Variation (FAO (2019)),tonnes,1
1294,Offals - Export Quantity (FAO (2019)),tonnes,1
1295,"Butter, Ghee - Stock Variation (FAO (2019))",tonnes,1
1296,Freshwater Fish - Stock Variation (FAO (2019)),tonnes,1
1297,"Meat, Other - Stock Variation (FAO (2019))",tonnes,1
1298,"Milk, Skimmed - Stock Variation (FAO (2019))",tonnes,1
1299,"Milk, Skimmed - Processing (FAO (2019))",tonnes,1
1300,"Milk, Whole - Stock Variation (FAO (2019))",tonnes,1
1301,"Offals, Edible - Other uses (FAO (2019))",tonnes,1
1302,Pigmeat - Other uses (FAO (2019)),tonnes,1
1303,Whey - Food supply quantity (tonnes) (FAO (2019)),tonnes,1
1304,Meat - Other uses (FAO (2019)),tonnes,1
1305,Offals - Other uses (FAO (2019)),tonnes,1
1306,"Fish, Body Oil - Production (FAO (2019))",tonnes,1
1307,"Fish, Body Oil - Stock Variation (FAO (2019))",tonnes,1
1308,"Fish, Body Oil - Export Quantity (FAO (2019))",tonnes,1
1309,"Fish, Body Oil - Feed (FAO (2019))",tonnes,1
1310,"Marine Fish, Other - Feed (FAO (2019))",tonnes,1
1311,Animal fats - Feed (FAO (2019)),tonnes,1
1312,Bovine Meat - Other uses (FAO (2019)),tonnes,1
1313,"Butter, Ghee - Other uses (FAO (2019))",tonnes,1
1314,Cheese - Other uses (FAO (2019)),tonnes,1
1315,Cream - Other uses (FAO (2019)),tonnes,1
1316,"Milk, Whole - Other uses (FAO (2019))",tonnes,1
1317,Mutton & Goat Meat - Other uses (FAO (2019)),tonnes,1
1318,Poultry Meat - Stock Variation (FAO (2019)),tonnes,1
1319,Poultry Meat - Other uses (FAO (2019)),tonnes,1
1320,Bovine Meat - Losses (FAO (2019)),tonnes,1
1321,Cream - Production (FAO (2019)),tonnes,1
1322,Cream - Export Quantity (FAO (2019)),tonnes,1
1323,Crustaceans - Stock Variation (FAO (2019)),tonnes,1
1324,Demersal Fish - Stock Variation (FAO (2019)),tonnes,1
1325,Demersal Fish - Feed (FAO (2019)),tonnes,1
1326,Demersal Fish - Seed (FAO (2019)),tonnes,1
1327,"Fish, Liver Oil - Production (FAO (2019))",tonnes,1
1328,"Fish, Liver Oil - Export Quantity (FAO (2019))",tonnes,1
1329,Freshwater Fish - Feed (FAO (2019)),tonnes,1
1330,Honey - Stock Variation (FAO (2019)),tonnes,1
1331,Meat Meal - Production (FAO (2019)),tonnes,1
1332,Meat Meal - Export Quantity (FAO (2019)),tonnes,1
1333,"Meat, Other - Losses (FAO (2019))",tonnes,1
1334,Pelagic Fish - Seed (FAO (2019)),tonnes,1
1335,Whey - Processing (FAO (2019)),tonnes,1
1336,"Fish, Seafood - Seed (FAO (2019))",tonnes,1
1337,Meat - Losses (FAO (2019)),tonnes,1
1338,Eggs - Other uses (FAO (2019)),tonnes,1
1339,"Fats, Animals, Raw - Losses (FAO (2019))",tonnes,1
1340,"Offals, Edible - Losses (FAO (2019))",tonnes,1
1341,Animal fats - Losses (FAO (2019)),tonnes,1
1342,Offals - Losses (FAO (2019)),tonnes,1
1343,"Aquatic Animals, Others - Export Quantity (FAO (2019))",tonnes,1
1344,Bovine Meat - Processing (FAO (2019)),tonnes,1
1345,Eggs - Stock Variation (FAO (2019)),tonnes,1
1346,"Fats, Animals, Raw - Processing (FAO (2019))",tonnes,1
1347,Fish Meal - Stock Variation (FAO (2019)),tonnes,1
1348,"Fish, Liver Oil - Stock Variation (FAO (2019))",tonnes,1
1349,"Meat, Other - Processing (FAO (2019))",tonnes,1
1350,Whey - Stock Variation (FAO (2019)),tonnes,1
1351,Animal fats - Processing (FAO (2019)),tonnes,1
1352,Meat - Processing (FAO (2019)),tonnes,1
1353,Cream - Losses (FAO (2019)),tonnes,1
1354,Crustaceans - Feed (FAO (2019)),tonnes,1
1355,Pigmeat - Processing (FAO (2019)),tonnes,1
1356,Poultry Meat - Feed (FAO (2019)),tonnes,1
1357,Poultry Meat - Processing (FAO (2019)),tonnes,1
1358,Whey - Losses (FAO (2019)),tonnes,1
1359,Meat - Feed (FAO (2019)),tonnes,1
1360,Silk - Stock Variation (FAO (2019)),tonnes,1
1361,Mutton & Goat Meat - Stock Variation (FAO (2019)),tonnes,1
1362,Meat Meal - Stock Variation (FAO (2019)),tonnes,1
1363,"Meat, Other - Other uses (FAO (2019))",tonnes,1
1364,Mutton & Goat Meat - Losses (FAO (2019)),tonnes,1
1365,Pigmeat - Losses (FAO (2019)),tonnes,1
1366,"Fats, Animals, Raw - Feed (FAO (2019))",tonnes,1
1367,"Aquatic Animals, Others - Stock Variation (FAO (2019))",tonnes,1
1368,"Aquatic Products, Other - Stock Variation (FAO (2019))",tonnes,1
1369,Meat Meal - Other uses (FAO (2019)),tonnes,1
1370,Wool (Clean Eq.) - Stock Variation (FAO (2019)),tonnes,1
1371,"Butter, Ghee - Feed (FAO (2019))",tonnes,1
1372,Eggs - Processing (FAO (2019)),tonnes,1
1373,"Fish, Liver Oil - Feed (FAO (2019))",tonnes,1
1374,Whey - Other uses (FAO (2019)),tonnes,1
1375,"Offals, Edible - Feed (FAO (2019))",tonnes,1
1376,Offals - Feed (FAO (2019)),tonnes,1
1377,Cephalopods - Feed (FAO (2019)),tonnes,1
1378,Cephalopods - Seed (FAO (2019)),tonnes,1
1379,Crustaceans - Seed (FAO (2019)),tonnes,1
1380,Freshwater Fish - Seed (FAO (2019)),tonnes,1
1381,"Marine Fish, Other - Seed (FAO (2019))",tonnes,1
1382,"Meat, Aquatic Mammals - Production (FAO (2019))",tonnes,1
1383,"Meat, Aquatic Mammals - Export Quantity (FAO (2019))",tonnes,1
1384,"Meat, Aquatic Mammals - Domestic supply quantity (FAO (2019))",tonnes,1
1385,"Meat, Aquatic Mammals - Food supply quantity (tonnes) (FAO (2019))",tonnes,1
1386,"Meat, Aquatic Mammals - Other uses (FAO (2019))",tonnes,1
1387,"Meat, Other - Feed (FAO (2019))",tonnes,1
1388,"Molluscs, Other - Seed (FAO (2019))",tonnes,1
1389,Mutton & Goat Meat - Feed (FAO (2019)),tonnes,1
1390,Honey - Other uses (FAO (2019)),tonnes,1
1391,Cheese - Processing (FAO (2019)),tonnes,1
1392,Cream - Stock Variation (FAO (2019)),tonnes,1
1393,Cream - Processing (FAO (2019)),tonnes,1
1394,Poultry Meat - Losses (FAO (2019)),tonnes,1
1395,Silk - Processing (FAO (2019)),tonnes,1
1396,Cheese - Feed (FAO (2019)),tonnes,1
1397,Bovine Meat - Feed (FAO (2019)),tonnes,1
1398,"Butter, Ghee - Losses (FAO (2019))",tonnes,1
1399,Cheese - Losses (FAO (2019)),tonnes,1
1400,Eggs - Feed (FAO (2019)),tonnes,1
1401,Aquatic Plants - Feed (FAO (2019)),tonnes,1
1402,"Molluscs, Other - Feed (FAO (2019))",tonnes,1
1403,"Aquatic Products, Other - Feed (FAO (2019))",tonnes,1
1404,Wool (Clean Eq.) - Processing (FAO (2019)),tonnes,1
1405,Meat Meal - Food supply quantity (tonnes) (FAO (2019)),tonnes,1
1406,Honey - Processing (FAO (2019)),tonnes,1
1407,"Aquatic Animals, Others - Seed (FAO (2019))",tonnes,1
1408,Aquatic Plants - Stock Variation (FAO (2019)),tonnes,1
1409,"Aquatic Products, Other - Seed (FAO (2019))",tonnes,1
1410,Honey - Feed (FAO (2019)),tonnes,1
1411,Savanna - Burned Area (FAO (2019)),ha,4
1412,Savanna - Biomass burned (dry matter) (FAO (2019)),tonnes,4
1413,Savanna - Implied emission factor for N2O (Burning - savanna) (FAO (2019)),g N20/kg dry matter,4
1414,Savanna - Implied emission factor for CH4 (Burning - savanna) (FAO (2019)),g CH4/kg dry matter,4
1415,Savanna - Emissions (N2O) (Burning - savanna) (FAO (2019)),gigagrams,4
1416,Savanna - Emissions (CH4) (Burning - savanna) (FAO (2019)),gigagrams,4
1417,Savanna - Emissions (CO2eq) from N2O (Burning - savanna) (FAO (2019)),gigagrams,4
1418,Savanna - Emissions (CO2eq) from CH4 (Burning - savanna) (FAO (2019)),gigagrams,4
1419,Savanna - Emissions (CO2eq) (Burning - savanna) (FAO (2019)),gigagrams,4
1420,Woody savanna - Burned Area (FAO (2019)),ha,4
1421,Woody savanna - Biomass burned (dry matter) (FAO (2019)),tonnes,4
1422,Woody savanna - Implied emission factor for N2O (Burning - savanna) (FAO (2019)),g N20/kg dry matter,4
1423,Woody savanna - Implied emission factor for CH4 (Burning - savanna) (FAO (2019)),g CH4/kg dry matter,4
1424,Woody savanna - Emissions (N2O) (Burning - savanna) (FAO (2019)),gigagrams,4
1425,Woody savanna - Emissions (CH4) (Burning - savanna) (FAO (2019)),gigagrams,4
1426,Woody savanna - Emissions (CO2eq) from N2O (Burning - savanna) (FAO (2019)),gigagrams,4
1427,Woody savanna - Emissions (CO2eq) from CH4 (Burning - savanna) (FAO (2019)),gigagrams,4
1428,Woody savanna - Emissions (CO2eq) (Burning - savanna) (FAO (2019)),gigagrams,4
1429,Closed shrubland - Burned Area (FAO (2019)),ha,4
1430,Closed shrubland - Biomass burned (dry matter) (FAO (2019)),tonnes,4
1431,Closed shrubland - Implied emission factor for N2O (Burning - savanna) (FAO (2019)),g N20/kg dry matter,4
1432,Closed shrubland - Implied emission factor for CH4 (Burning - savanna) (FAO (2019)),g CH4/kg dry matter,4
1433,Closed shrubland - Emissions (N2O) (Burning - savanna) (FAO (2019)),gigagrams,4
1434,Closed shrubland - Emissions (CH4) (Burning - savanna) (FAO (2019)),gigagrams,4
1435,Closed shrubland - Emissions (CO2eq) from N2O (Burning - savanna) (FAO (2019)),gigagrams,4
1436,Closed shrubland - Emissions (CO2eq) from CH4 (Burning - savanna) (FAO (2019)),gigagrams,4
1437,Closed shrubland - Emissions (CO2eq) (Burning - savanna) (FAO (2019)),gigagrams,4
1438,Open shrubland - Burned Area (FAO (2019)),ha,4
1439,Open shrubland - Biomass burned (dry matter) (FAO (2019)),tonnes,4
1440,Open shrubland - Implied emission factor for N2O (Burning - savanna) (FAO (2019)),g N20/kg dry matter,4
1441,Open shrubland - Implied emission factor for CH4 (Burning - savanna) (FAO (2019)),g CH4/kg dry matter,4
1442,Open shrubland - Emissions (N2O) (Burning - savanna) (FAO (2019)),gigagrams,4
1443,Open shrubland - Emissions (CH4) (Burning - savanna) (FAO (2019)),gigagrams,4
1444,Open shrubland - Emissions (CO2eq) from N2O (Burning - savanna) (FAO (2019)),gigagrams,4
1445,Open shrubland - Emissions (CO2eq) from CH4 (Burning - savanna) (FAO (2019)),gigagrams,4
1446,Open shrubland - Emissions (CO2eq) (Burning - savanna) (FAO (2019)),gigagrams,4
1447,Grassland - Burned Area (FAO (2019)),ha,4
1448,Grassland - Biomass burned (dry matter) (FAO (2019)),tonnes,4
1449,Grassland - Implied emission factor for N2O (Burning - savanna) (FAO (2019)),g N20/kg dry matter,4
1450,Grassland - Implied emission factor for CH4 (Burning - savanna) (FAO (2019)),g CH4/kg dry matter,4
1451,Grassland - Emissions (N2O) (Burning - savanna) (FAO (2019)),gigagrams,4
1452,Grassland - Emissions (CH4) (Burning - savanna) (FAO (2019)),gigagrams,4
1453,Grassland - Emissions (CO2eq) from N2O (Burning - savanna) (FAO (2019)),gigagrams,4
1454,Grassland - Emissions (CO2eq) from CH4 (Burning - savanna) (FAO (2019)),gigagrams,4
1455,Grassland - Emissions (CO2eq) (Burning - savanna) (FAO (2019)),gigagrams,4
1456,Burning - all categories - Burned Area (FAO (2019)),ha,4
1457,Burning - all categories - Biomass burned (dry matter) (FAO (2019)),tonnes,4
1458,Burning - all categories - Emissions (N2O) (Burning - savanna) (FAO (2019)),gigagrams,4
1459,Burning - all categories - Emissions (CH4) (Burning - savanna) (FAO (2019)),gigagrams,4
1460,Burning - all categories - Emissions (CO2eq) from N2O (Burning - savanna) (FAO (2019)),gigagrams,4
1461,Burning - all categories - Emissions (CO2eq) from CH4 (Burning - savanna) (FAO (2019)),gigagrams,4
1462,Burning - all categories - Emissions (CO2eq) (Burning - savanna) (FAO (2019)),gigagrams,4
1463,Savanna and woody savanna - Burned Area (FAO (2019)),ha,4
1464,Savanna and woody savanna - Biomass burned (dry matter) (FAO (2019)),tonnes,4
1465,Savanna and woody savanna - Emissions (N2O) (Burning - savanna) (FAO (2019)),gigagrams,4
1466,Savanna and woody savanna - Emissions (CH4) (Burning - savanna) (FAO (2019)),gigagrams,4
1467,Savanna and woody savanna - Emissions (CO2eq) from N2O (Burning - savanna) (FAO (2019)),gigagrams,4
1468,Savanna and woody savanna - Emissions (CO2eq) from CH4 (Burning - savanna) (FAO (2019)),gigagrams,4
1469,Savanna and woody savanna - Emissions (CO2eq) (Burning - savanna) (FAO (2019)),gigagrams,4
1470,Closed and open shrubland - Burned Area (FAO (2019)),ha,4
1471,Closed and open shrubland - Biomass burned (dry matter) (FAO (2019)),tonnes,4
1472,Closed and open shrubland - Emissions (N2O) (Burning - savanna) (FAO (2019)),gigagrams,4
1473,Closed and open shrubland - Emissions (CH4) (Burning - savanna) (FAO (2019)),gigagrams,4
1474,Closed and open shrubland - Emissions (CO2eq) from N2O (Burning - savanna) (FAO (2019)),gigagrams,4
1475,Closed and open shrubland - Emissions (CO2eq) from CH4 (Burning - savanna) (FAO (2019)),gigagrams,4
1476,Closed and open shrubland - Emissions (CO2eq) (Burning - savanna) (FAO (2019)),gigagrams,4
1477,Barley - Residues (Crop residues) (FAO (2019)),kg of nutrients,4
1478,Barley - Implied emission factor for N2O (Crop residues) (FAO (2019)),kg N2O-N/kg N,4
1479,Barley - Direct emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1480,Barley - Direct emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1481,Barley - Indirect emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1482,Barley - Indirect emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1483,Barley - Emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1484,Barley - Emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1485,Maize - Residues (Crop residues) (FAO (2019)),kg of nutrients,4
1486,Maize - Implied emission factor for N2O (Crop residues) (FAO (2019)),kg N2O-N/kg N,4
1487,Maize - Direct emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1488,Maize - Direct emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1489,Maize - Indirect emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1490,Maize - Indirect emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1491,Maize - Emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1492,Maize - Emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1493,Millet - Residues (Crop residues) (FAO (2019)),kg of nutrients,4
1494,Millet - Implied emission factor for N2O (Crop residues) (FAO (2019)),kg N2O-N/kg N,4
1495,Millet - Direct emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1496,Millet - Direct emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1497,Millet - Indirect emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1498,Millet - Indirect emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1499,Millet - Emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1500,Millet - Emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1501,Potatoes - Residues (Crop residues) (FAO (2019)),kg of nutrients,4
1502,Potatoes - Implied emission factor for N2O (Crop residues) (FAO (2019)),kg N2O-N/kg N,4
1503,Potatoes - Direct emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1504,Potatoes - Direct emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1505,Potatoes - Indirect emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1506,Potatoes - Indirect emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1507,Potatoes - Emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1508,Potatoes - Emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1509,"Rice, paddy - Residues (Crop residues) (FAO (2019))",kg of nutrients,4
1510,"Rice, paddy - Implied emission factor for N2O (Crop residues) (FAO (2019))",kg N2O-N/kg N,4
1511,"Rice, paddy - Direct emissions (N2O) (Crop residues) (FAO (2019))",gigagrams,4
1512,"Rice, paddy - Direct emissions (CO2eq) (Crop residues) (FAO (2019))",gigagrams,4
1513,"Rice, paddy - Indirect emissions (N2O) (Crop residues) (FAO (2019))",gigagrams,4
1514,"Rice, paddy - Indirect emissions (CO2eq) (Crop residues) (FAO (2019))",gigagrams,4
1515,"Rice, paddy - Emissions (N2O) (Crop residues) (FAO (2019))",gigagrams,4
1516,"Rice, paddy - Emissions (CO2eq) (Crop residues) (FAO (2019))",gigagrams,4
1517,Wheat - Residues (Crop residues) (FAO (2019)),kg of nutrients,4
1518,Wheat - Implied emission factor for N2O (Crop residues) (FAO (2019)),kg N2O-N/kg N,4
1519,Wheat - Direct emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1520,Wheat - Direct emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1521,Wheat - Indirect emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1522,Wheat - Indirect emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1523,Wheat - Emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1524,Wheat - Emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1525,All Crops - Residues (Crop residues) (FAO (2019)),kg of nutrients,4
1526,All Crops - Direct emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1527,All Crops - Direct emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1528,All Crops - Indirect emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1529,All Crops - Indirect emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1530,All Crops - Emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1531,All Crops - Emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1532,"Beans, dry - Residues (Crop residues) (FAO (2019))",kg of nutrients,4
1533,"Beans, dry - Implied emission factor for N2O (Crop residues) (FAO (2019))",kg N2O-N/kg N,4
1534,"Beans, dry - Direct emissions (N2O) (Crop residues) (FAO (2019))",gigagrams,4
1535,"Beans, dry - Direct emissions (CO2eq) (Crop residues) (FAO (2019))",gigagrams,4
1536,"Beans, dry - Indirect emissions (N2O) (Crop residues) (FAO (2019))",gigagrams,4
1537,"Beans, dry - Indirect emissions (CO2eq) (Crop residues) (FAO (2019))",gigagrams,4
1538,"Beans, dry - Emissions (N2O) (Crop residues) (FAO (2019))",gigagrams,4
1539,"Beans, dry - Emissions (CO2eq) (Crop residues) (FAO (2019))",gigagrams,4
1540,Oats - Residues (Crop residues) (FAO (2019)),kg of nutrients,4
1541,Oats - Implied emission factor for N2O (Crop residues) (FAO (2019)),kg N2O-N/kg N,4
1542,Oats - Direct emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1543,Oats - Direct emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1544,Oats - Indirect emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1545,Oats - Indirect emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1546,Oats - Emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1547,Oats - Emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1548,Rye - Residues (Crop residues) (FAO (2019)),kg of nutrients,4
1549,Rye - Implied emission factor for N2O (Crop residues) (FAO (2019)),kg N2O-N/kg N,4
1550,Rye - Direct emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1551,Rye - Direct emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1552,Rye - Indirect emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1553,Rye - Indirect emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1554,Rye - Emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1555,Rye - Emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1556,Sorghum - Residues (Crop residues) (FAO (2019)),kg of nutrients,4
1557,Sorghum - Implied emission factor for N2O (Crop residues) (FAO (2019)),kg N2O-N/kg N,4
1558,Sorghum - Direct emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1559,Sorghum - Direct emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1560,Sorghum - Indirect emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1561,Sorghum - Indirect emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1562,Sorghum - Emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1563,Sorghum - Emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1564,Soybeans - Residues (Crop residues) (FAO (2019)),kg of nutrients,4
1565,Soybeans - Implied emission factor for N2O (Crop residues) (FAO (2019)),kg N2O-N/kg N,4
1566,Soybeans - Direct emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1567,Soybeans - Direct emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1568,Soybeans - Indirect emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1569,Soybeans - Indirect emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1570,Soybeans - Emissions (N2O) (Crop residues) (FAO (2019)),gigagrams,4
1571,Soybeans - Emissions (CO2eq) (Crop residues) (FAO (2019)),gigagrams,4
1572,Cropland organic soils - Area (FAO (2019)),ha,4
1573,Cropland organic soils - Implied emission factor for N2O (Cultivation of organic soils) (FAO (2019)),kg N2O-N/ha,4
1574,Cropland organic soils - Emissions (N2O) (Cultivation of organic soils) (FAO (2019)),gigagrams,4
1575,Cropland organic soils - Emissions (CO2eq) (Cultivation of organic soils) (FAO (2019)),gigagrams,4
1576,Grassland organic soils - Area (FAO (2019)),ha,4
1577,Grassland organic soils - Implied emission factor for N2O (Cultivation of organic soils) (FAO (2019)),kg N2O-N/ha,4
1578,Grassland organic soils - Emissions (N2O) (Cultivation of organic soils) (FAO (2019)),gigagrams,4
1579,Grassland organic soils - Emissions (CO2eq) (Cultivation of organic soils) (FAO (2019)),gigagrams,4
1580,Cropland and grassland organic soils - Area (FAO (2019)),ha,4
