date,location,monthly_sea_surface_temperature_anomaly,monthly_sea_surface_temperature_anomaly_lower_bound_95pct,monthly_sea_surface_temperature_anomaly_upper_bound_95pct
1862-01-15,Southern Hemisphere,-0.48155,-0.527,-0.431
1862-02-15,Southern Hemisphere,-0.49861,-0.547,-0.444
1862-03-15,Southern Hemisphere,-0.24226,-0.294,-0.1845
1862-04-15,Southern Hemisphere,-0.09592,-0.1555,-0.0285
1862-05-15,Southern Hemisphere,-0.07996,-0.14,-0.013
1862-06-15,Southern Hemisphere,-0.32169,-0.378,-0.2615
1862-07-15,Southern Hemisphere,-0.30792,-0.366,-0.2465
1862-08-15,Southern Hemisphere,-0.63756,-0.696,-0.577
1862-09-15,Southern Hemisphere,-0.5485,-0.5995,-0.496
1862-10-15,Southern Hemisphere,-0.27183,-0.3205,-0.222
1862-11-15,Southern Hemisphere,-0.32046,-0.3635,-0.277
1862-12-15,Southern Hemisphere,-0.4106,-0.453,-0.368
1863-01-15,Southern Hemisphere,-0.44204,-0.4855,-0.3935
1863-02-15,Southern Hemisphere,-0.20923,-0.2555,-0.1575
1863-03-15,Southern Hemisphere,-0.2934,-0.345,-0.2375
1863-04-15,Southern Hemisphere,-0.28359,-0.342,-0.217
1863-05-15,Southern Hemisphere,-0.53185,-0.5895,-0.4665
1863-06-15,Southern Hemisphere,-0.47218,-0.5325,-0.4035
1863-07-15,Southern Hemisphere,-0.27346,-0.331,-0.207
1863-08-15,Southern Hemisphere,-0.32492,-0.3845,-0.2555
1863-09-15,Southern Hemisphere,-0.46591,-0.52,-0.4065
1863-10-15,Southern Hemisphere,-0.23303,-0.285,-0.1775
1863-11-15,Southern Hemisphere,-0.27194,-0.321,-0.219
1863-12-15,Southern Hemisphere,-0.34445,-0.3905,-0.296
1864-01-15,Southern Hemisphere,-0.65718,-0.7015,-0.607
1864-02-15,Southern Hemisphere,-0.45422,-0.501,-0.401
1864-03-15,Southern Hemisphere,-0.43596,-0.486,-0.378
1864-04-15,Southern Hemisphere,-0.533,-0.59,-0.468
1864-05-15,Southern Hemisphere,-0.31813,-0.3745,-0.2535
1864-06-15,Southern Hemisphere,-0.49385,-0.549,-0.428
1864-07-15,Southern Hemisphere,-0.39214,-0.446,-0.326
1864-08-15,Southern Hemisphere,-0.64729,-0.699,-0.589
1864-09-15,Southern Hemisphere,-0.49019,-0.5405,-0.435
1864-10-15,Southern Hemisphere,-0.43771,-0.484,-0.383
1864-11-15,Southern Hemisphere,-0.12446,-0.167,-0.0755
1864-12-15,Southern Hemisphere,-0.17451,-0.2145,-0.1295
1865-01-15,Southern Hemisphere,-0.2135,-0.2575,-0.161
1865-02-15,Southern Hemisphere,-0.24625,-0.287,-0.1985
1865-03-15,Southern Hemisphere,-0.15792,-0.205,-0.1045
1865-04-15,Southern Hemisphere,-0.03294,-0.0865,0.031
1865-05-15,Southern Hemisphere,-0.40219,-0.458,-0.336
1865-06-15,Southern Hemisphere,-0.43022,-0.48,-0.368
1865-07-15,Southern Hemisphere,-0.24592,-0.301,-0.1775
1865-08-15,Southern Hemisphere,-0.14729,-0.2,-0.081
1865-09-15,Southern Hemisphere,-0.42717,-0.4765,-0.37
1865-10-15,Southern Hemisphere,-0.32945,-0.3765,-0.275
1865-11-15,Southern Hemisphere,-0.39366,-0.4355,-0.343
1865-12-15,Southern Hemisphere,-0.27979,-0.3195,-0.233
1866-01-15,Southern Hemisphere,-0.14655,-0.1905,-0.095
1866-02-15,Southern Hemisphere,-0.20496,-0.2465,-0.1565
1866-03-15,Southern Hemisphere,-0.50928,-0.558,-0.4505
1866-04-15,Southern Hemisphere,-0.24027,-0.2905,-0.181
1866-05-15,Southern Hemisphere,-0.3326,-0.3855,-0.269
1866-06-15,Southern Hemisphere,-0.22394,-0.2765,-0.1565
1866-07-15,Southern Hemisphere,-0.06287,-0.1125,0.001
1866-08-15,Southern Hemisphere,-0.3314,-0.3825,-0.27
1866-09-15,Southern Hemisphere,-0.37813,-0.4255,-0.321
1866-10-15,Southern Hemisphere,-0.11527,-0.1605,-0.0605
1866-11-15,Southern Hemisphere,-0.18833,-0.2295,-0.137
1866-12-15,Southern Hemisphere,-0.42854,-0.4675,-0.3815
1867-01-15,Southern Hemisphere,-0.27617,-0.324,-0.2185
1867-02-15,Southern Hemisphere,-0.39658,-0.4395,-0.346
1867-03-15,Southern Hemisphere,-0.2458,-0.288,-0.196
1867-04-15,Southern Hemisphere,-0.10011,-0.15,-0.0405
1867-05-15,Southern Hemisphere,-0.3099,-0.358,-0.2505
1867-06-15,Southern Hemisphere,-0.36088,-0.414,-0.2925
1867-07-15,Southern Hemisphere,-0.28986,-0.3385,-0.224
1867-08-15,Southern Hemisphere,-0.37905,-0.4275,-0.3175
1867-09-15,Southern Hemisphere,-0.08946,-0.134,-0.035
1867-10-15,Southern Hemisphere,-0.12268,-0.165,-0.0705
1867-11-15,Southern Hemisphere,-0.31971,-0.358,-0.2715
1867-12-15,Southern Hemisphere,-0.46284,-0.5015,-0.4145
1868-01-15,Southern Hemisphere,-0.51509,-0.554,-0.468
1868-02-15,Southern Hemisphere,-0.1985,-0.241,-0.1465
1868-03-15,Southern Hemisphere,-0.02525,-0.0695,0.028
1868-04-15,Southern Hemisphere,-0.30799,-0.357,-0.2485
1868-05-15,Southern Hemisphere,-0.38213,-0.433,-0.3205
1868-06-15,Southern Hemisphere,-0.72198,-0.7675,-0.6595
1868-07-15,Southern Hemisphere,-0.42022,-0.4675,-0.3575
1868-08-15,Southern Hemisphere,-0.28752,-0.335,-0.225
1868-09-15,Southern Hemisphere,-0.16613,-0.207,-0.114
1868-10-15,Southern Hemisphere,-0.23756,-0.2765,-0.188
1868-11-15,Southern Hemisphere,-0.21794,-0.2515,-0.1755
1868-12-15,Southern Hemisphere,-0.27406,-0.3085,-0.2305
1869-01-15,Southern Hemisphere,-0.39192,-0.4245,-0.352
1869-02-15,Southern Hemisphere,-0.20964,-0.2495,-0.1615
1869-03-15,Southern Hemisphere,-0.51684,-0.56,-0.4655
1869-04-15,Southern Hemisphere,-0.25445,-0.2985,-0.2005
1869-05-15,Southern Hemisphere,-0.5386,-0.5835,-0.481
1869-06-15,Southern Hemisphere,-0.58218,-0.631,-0.514
1869-07-15,Southern Hemisphere,-0.58881,-0.636,-0.5275
1869-08-15,Southern Hemisphere,-0.36777,-0.411,-0.3125
1869-09-15,Southern Hemisphere,-0.32852,-0.3685,-0.279
1869-10-15,Southern Hemisphere,-0.35274,-0.3895,-0.3085
1869-11-15,Southern Hemisphere,-0.30817,-0.3415,-0.267
1869-12-15,Southern Hemisphere,-0.38245,-0.416,-0.3405
1870-01-15,Southern Hemisphere,-0.25459,-0.2885,-0.213
1870-02-15,Southern Hemisphere,-0.38349,-0.421,-0.336
1870-03-15,Southern Hemisphere,-0.3805,-0.419,-0.333
1870-04-15,Southern Hemisphere,-0.17471,-0.216,-0.123
1870-05-15,Southern Hemisphere,-0.4422,-0.4875,-0.3825
1870-06-15,Southern Hemisphere,-0.48175,-0.525,-0.424
1870-07-15,Southern Hemisphere,-0.13144,-0.174,-0.0755
1870-08-15,Southern Hemisphere,-0.28725,-0.332,-0.23
1870-09-15,Southern Hemisphere,-0.39511,-0.4335,-0.3455
1870-10-15,Southern Hemisphere,-0.46197,-0.5,-0.414
1870-11-15,Southern Hemisphere,-0.25996,-0.2935,-0.218
1870-12-15,Southern Hemisphere,-0.30274,-0.334,-0.262
1871-01-15,Southern Hemisphere,-0.21978,-0.2525,-0.1815
1871-02-15,Southern Hemisphere,-0.14131,-0.1765,-0.1
1871-03-15,Southern Hemisphere,-0.03888,-0.0785,0.0085
1871-04-15,Southern Hemisphere,-0.29848,-0.34,-0.2475
1871-05-15,Southern Hemisphere,-0.31202,-0.3535,-0.2585
1871-06-15,Southern Hemisphere,-0.29016,-0.333,-0.231
1871-07-15,Southern Hemisphere,-0.15486,-0.198,-0.098
1871-08-15,Southern Hemisphere,-0.37108,-0.4115,-0.316
1871-09-15,Southern Hemisphere,-0.36931,-0.407,-0.3195
1871-10-15,Southern Hemisphere,-0.50944,-0.546,-0.462
1871-11-15,Southern Hemisphere,-0.09606,-0.127,-0.059
1871-12-15,Southern Hemisphere,-0.29967,-0.33,-0.2595
1872-01-15,Southern Hemisphere,-0.3025,-0.3345,-0.2655
1872-02-15,Southern Hemisphere,-0.19444,-0.2315,-0.1495
1872-03-15,Southern Hemisphere,-0.39949,-0.4375,-0.355
1872-04-15,Southern Hemisphere,-0.3073,-0.3485,-0.2575
1872-05-15,Southern Hemisphere,-0.20198,-0.2425,-0.146
1872-06-15,Southern Hemisphere,-0.40567,-0.4475,-0.346
1872-07-15,Southern Hemisphere,-0.25666,-0.2985,-0.199
1872-08-15,Southern Hemisphere,-0.19142,-0.2305,-0.132
1872-09-15,Southern Hemisphere,-0.33199,-0.369,-0.2775
1872-10-15,Southern Hemisphere,-0.31981,-0.3545,-0.273
1872-11-15,Southern Hemisphere,-0.04482,-0.0775,-0.0015
1872-12-15,Southern Hemisphere,-0.26558,-0.294,-0.2275
1873-01-15,Southern Hemisphere,-0.07828,-0.109,-0.039
1873-02-15,Southern Hemisphere,-0.18489,-0.2205,-0.1385
1873-03-15,Southern Hemisphere,-0.18389,-0.219,-0.1385
1873-04-15,Southern Hemisphere,-0.32438,-0.362,-0.2775
1873-05-15,Southern Hemisphere,-0.29755,-0.3395,-0.242
1873-06-15,Southern Hemisphere,-0.44174,-0.4855,-0.387
1873-07-15,Southern Hemisphere,-0.17336,-0.2175,-0.1175
1873-08-15,Southern Hemisphere,-0.26562,-0.307,-0.2135
1873-09-15,Southern Hemisphere,-0.49096,-0.531,-0.435
1873-10-15,Southern Hemisphere,-0.47373,-0.509,-0.4305
1873-11-15,Southern Hemisphere,-0.38218,-0.4135,-0.3425
1873-12-15,Southern Hemisphere,-0.51649,-0.5455,-0.4815
1874-01-15,Southern Hemisphere,-0.34611,-0.3795,-0.308
1874-02-15,Southern Hemisphere,-0.55687,-0.591,-0.5175
1874-03-15,Southern Hemisphere,-0.39168,-0.4285,-0.349
1874-04-15,Southern Hemisphere,-0.46551,-0.504,-0.419
1874-05-15,Southern Hemisphere,-0.49064,-0.533,-0.4365
1874-06-15,Southern Hemisphere,-0.76202,-0.807,-0.7055
1874-07-15,Southern Hemisphere,-0.16329,-0.2115,-0.103
1874-08-15,Southern Hemisphere,-0.43704,-0.479,-0.3855
1874-09-15,Southern Hemisphere,-0.3919,-0.4315,-0.3385
1874-10-15,Southern Hemisphere,-0.56058,-0.597,-0.516
1874-11-15,Southern Hemisphere,-0.37896,-0.412,-0.3395
1874-12-15,Southern Hemisphere,-0.3312,-0.3625,-0.2935
1875-01-15,Southern Hemisphere,-0.23512,-0.2685,-0.193
1875-02-15,Southern Hemisphere,-0.14353,-0.1765,-0.102
1875-03-15,Southern Hemisphere,-0.2955,-0.3335,-0.2475
1875-04-15,Southern Hemisphere,-0.26456,-0.303,-0.217
1875-05-15,Southern Hemisphere,-0.22579,-0.266,-0.173
1875-06-15,Southern Hemisphere,-0.32315,-0.3675,-0.267
1875-07-15,Southern Hemisphere,-0.41009,-0.452,-0.355
1875-08-15,Southern Hemisphere,-0.26878,-0.309,-0.2155
1875-09-15,Southern Hemisphere,-0.1466,-0.1835,-0.0955
1875-10-15,Southern Hemisphere,-0.24553,-0.2795,-0.198
1875-11-15,Southern Hemisphere,-0.181,-0.213,-0.142
1875-12-15,Southern Hemisphere,-0.40207,-0.433,-0.3645
1876-01-15,Southern Hemisphere,-0.28863,-0.321,-0.2515
1876-02-15,Southern Hemisphere,-0.28212,-0.3165,-0.242
1876-03-15,Southern Hemisphere,-0.3042,-0.343,-0.2615
1876-04-15,Southern Hemisphere,-0.30752,-0.349,-0.2595
1876-05-15,Southern Hemisphere,-0.40816,-0.4535,-0.359
1876-06-15,Southern Hemisphere,-0.58059,-0.6275,-0.527
1876-07-15,Southern Hemisphere,-0.47039,-0.517,-0.416
1876-08-15,Southern Hemisphere,-0.47314,-0.5195,-0.414
1876-09-15,Southern Hemisphere,-0.72994,-0.774,-0.6745
1876-10-15,Southern Hemisphere,-0.3363,-0.373,-0.2915
1876-11-15,Southern Hemisphere,-0.43496,-0.47,-0.397
1876-12-15,Southern Hemisphere,-0.43994,-0.471,-0.4075
1877-01-15,Southern Hemisphere,-0.40099,-0.436,-0.3665
1877-02-15,Southern Hemisphere,-0.00757,-0.0455,0.0305
1877-03-15,Southern Hemisphere,-0.12976,-0.1685,-0.0895
1877-04-15,Southern Hemisphere,-0.16359,-0.2065,-0.118
1877-05-15,Southern Hemisphere,-0.4787,-0.5255,-0.428
1877-06-15,Southern Hemisphere,-0.32207,-0.3725,-0.267
1877-07-15,Southern Hemisphere,-0.2193,-0.267,-0.162
1877-08-15,Southern Hemisphere,-0.06753,-0.1115,-0.0125
1877-09-15,Southern Hemisphere,-0.01531,-0.0545,0.033
1877-10-15,Southern Hemisphere,0.17981,0.14,0.2225
1877-11-15,Southern Hemisphere,-0.09467,-0.13,-0.0555
1877-12-15,Southern Hemisphere,-0.04627,-0.0825,-0.0105
1878-01-15,Southern Hemisphere,0.23472,0.1995,0.273
1878-02-15,Southern Hemisphere,0.22185,0.1835,0.2625
1878-03-15,Southern Hemisphere,0.09667,0.056,0.1385
1878-04-15,Southern Hemisphere,0.08586,0.042,0.131
1878-05-15,Southern Hemisphere,-0.21645,-0.26,-0.169
1878-06-15,Southern Hemisphere,-0.32564,-0.3705,-0.272
1878-07-15,Southern Hemisphere,-0.16237,-0.209,-0.1055
1878-08-15,Southern Hemisphere,-0.24996,-0.2945,-0.1895
1878-09-15,Southern Hemisphere,-0.25369,-0.2935,-0.1995
1878-10-15,Southern Hemisphere,-0.22836,-0.2655,-0.182
1878-11-15,Southern Hemisphere,-0.28825,-0.3205,-0.251
1878-12-15,Southern Hemisphere,-0.32395,-0.3555,-0.2925
1879-01-15,Southern Hemisphere,-0.25996,-0.2915,-0.2275
1879-02-15,Southern Hemisphere,-0.22039,-0.2565,-0.1815
1879-03-15,Southern Hemisphere,-0.14391,-0.182,-0.103
1879-04-15,Southern Hemisphere,-0.19833,-0.2405,-0.156
1879-05-15,Southern Hemisphere,-0.34708,-0.389,-0.3025
1879-06-15,Southern Hemisphere,-0.28457,-0.3295,-0.236
1879-07-15,Southern Hemisphere,-0.2643,-0.3095,-0.204
1879-08-15,Southern Hemisphere,-0.08593,-0.1285,-0.029
1879-09-15,Southern Hemisphere,-0.17025,-0.2095,-0.117
1879-10-15,Southern Hemisphere,-0.23444,-0.2695,-0.189
1879-11-15,Southern Hemisphere,-0.19365,-0.2275,-0.158
1879-12-15,Southern Hemisphere,-0.2897,-0.321,-0.258
1880-01-15,Southern Hemisphere,-0.2749,-0.309,-0.244
1880-02-15,Southern Hemisphere,-0.06736,-0.105,-0.033
1880-03-15,Southern Hemisphere,-0.02501,-0.067,0.014
1880-04-15,Southern Hemisphere,-0.1982,-0.243,-0.1555
1880-05-15,Southern Hemisphere,-0.3364,-0.385,-0.2855
1880-06-15,Southern Hemisphere,-0.48563,-0.534,-0.4365
1880-07-15,Southern Hemisphere,-0.29456,-0.3445,-0.2345
1880-08-15,Southern Hemisphere,-0.17133,-0.2175,-0.1165
1880-09-15,Southern Hemisphere,-0.20792,-0.252,-0.1555
1880-10-15,Southern Hemisphere,-0.28284,-0.3235,-0.236
1880-11-15,Southern Hemisphere,-0.19641,-0.232,-0.1615
1880-12-15,Southern Hemisphere,-0.16344,-0.1965,-0.133
1881-01-15,Southern Hemisphere,-0.19795,-0.235,-0.1615
1881-02-15,Southern Hemisphere,-0.24296,-0.2815,-0.2055
1881-03-15,Southern Hemisphere,-0.07762,-0.1225,-0.036
1881-04-15,Southern Hemisphere,-0.11271,-0.1585,-0.0695
1881-05-15,Southern Hemisphere,-0.08759,-0.137,-0.0405
1881-06-15,Southern Hemisphere,-0.25242,-0.3055,-0.198
1881-07-15,Southern Hemisphere,-0.14774,-0.197,-0.091
1881-08-15,Southern Hemisphere,-0.16987,-0.2175,-0.1155
1881-09-15,Southern Hemisphere,-0.30016,-0.3455,-0.2445
1881-10-15,Southern Hemisphere,-0.09198,-0.132,-0.048
1881-11-15,Southern Hemisphere,-0.07987,-0.115,-0.0425
1881-12-15,Southern Hemisphere,-0.1629,-0.1975,-0.132
1882-01-15,Southern Hemisphere,-0.16535,-0.2045,-0.1305
1882-02-15,Southern Hemisphere,-0.031,-0.074,0.0075
1882-03-15,Southern Hemisphere,-0.08649,-0.132,-0.0475
1882-04-15,Southern Hemisphere,-0.14601,-0.194,-0.101
1882-05-15,Southern Hemisphere,-0.30223,-0.3515,-0.256
1882-06-15,Southern Hemisphere,-0.24312,-0.291,-0.19
1882-07-15,Southern Hemisphere,-0.13344,-0.182,-0.08
1882-08-15,Southern Hemisphere,-0.29211,-0.338,-0.2385
1882-09-15,Southern Hemisphere,-0.14397,-0.188,-0.088
1882-10-15,Southern Hemisphere,-0.27413,-0.313,-0.228
1882-11-15,Southern Hemisphere,-0.15835,-0.194,-0.121
1882-12-15,Southern Hemisphere,-0.35453,-0.3915,-0.3225
1883-01-15,Southern Hemisphere,-0.07371,-0.113,-0.038
1883-02-15,Southern Hemisphere,-0.10089,-0.142,-0.064
1883-03-15,Southern Hemisphere,-0.05073,-0.0955,-0.011
1883-04-15,Southern Hemisphere,-0.37075,-0.421,-0.3265
1883-05-15,Southern Hemisphere,-0.19739,-0.251,-0.1525
1883-06-15,Southern Hemisphere,-0.19644,-0.2495,-0.1425
1883-07-15,Southern Hemisphere,-0.25288,-0.3055,-0.1975
1883-08-15,Southern Hemisphere,-0.30184,-0.3505,-0.244
1883-09-15,Southern Hemisphere,-0.22957,-0.2755,-0.177
1883-10-15,Southern Hemisphere,-0.31643,-0.3585,-0.274
1883-11-15,Southern Hemisphere,-0.18566,-0.226,-0.1495
1883-12-15,Southern Hemisphere,-0.44874,-0.4895,-0.417
1884-01-15,Southern Hemisphere,-0.34462,-0.3855,-0.306
1884-02-15,Southern Hemisphere,-0.23944,-0.2825,-0.199
1884-03-15,Southern Hemisphere,-0.42722,-0.474,-0.3845
1884-04-15,Southern Hemisphere,-0.37013,-0.4195,-0.326
1884-05-15,Southern Hemisphere,-0.41676,-0.4715,-0.3715
1884-06-15,Southern Hemisphere,-0.3848,-0.4385,-0.337
1884-07-15,Southern Hemisphere,-0.39612,-0.446,-0.34
1884-08-15,Southern Hemisphere,-0.43902,-0.487,-0.386
1884-09-15,Southern Hemisphere,-0.21499,-0.2595,-0.166
1884-10-15,Southern Hemisphere,-0.29911,-0.3395,-0.2575
1884-11-15,Southern Hemisphere,-0.30649,-0.3435,-0.27
1884-12-15,Southern Hemisphere,-0.35809,-0.396,-0.3245
1885-01-15,Southern Hemisphere,-0.32783,-0.3705,-0.2885
1885-02-15,Southern Hemisphere,-0.30068,-0.347,-0.2565
1885-03-15,Southern Hemisphere,-0.42175,-0.47,-0.378
1885-04-15,Southern Hemisphere,-0.47348,-0.5235,-0.4285
1885-05-15,Southern Hemisphere,-0.59616,-0.6505,-0.5485
1885-06-15,Southern Hemisphere,-0.54234,-0.5955,-0.489
1885-07-15,Southern Hemisphere,-0.40775,-0.4585,-0.3535
1885-08-15,Southern Hemisphere,-0.69217,-0.743,-0.6325
1885-09-15,Southern Hemisphere,-0.40143,-0.446,-0.349
1885-10-15,Southern Hemisphere,-0.39994,-0.443,-0.357
1885-11-15,Southern Hemisphere,-0.16862,-0.2105,-0.132
1885-12-15,Southern Hemisphere,-0.24628,-0.2865,-0.212
1886-01-15,Southern Hemisphere,-0.47465,-0.517,-0.432
1886-02-15,Southern Hemisphere,-0.35832,-0.404,-0.313
1886-03-15,Southern Hemisphere,-0.325,-0.375,-0.276
1886-04-15,Southern Hemisphere,-0.43653,-0.491,-0.388
1886-05-15,Southern Hemisphere,-0.2066,-0.266,-0.1555
1886-06-15,Southern Hemisphere,-0.46831,-0.527,-0.417
1886-07-15,Southern Hemisphere,-0.42953,-0.485,-0.3755
1886-08-15,Southern Hemisphere,-0.41313,-0.4675,-0.3555
1886-09-15,Southern Hemisphere,-0.48149,-0.5325,-0.428
1886-10-15,Southern Hemisphere,-0.39178,-0.4375,-0.349
1886-11-15,Southern Hemisphere,-0.35732,-0.3985,-0.32
1886-12-15,Southern Hemisphere,-0.54791,-0.5895,-0.5115
1887-01-15,Southern Hemisphere,-0.53316,-0.575,-0.491
1887-02-15,Southern Hemisphere,-0.5433,-0.589,-0.4975
1887-03-15,Southern Hemisphere,-0.5498,-0.6,-0.4985
1887-04-15,Southern Hemisphere,-0.48706,-0.5405,-0.4365
1887-05-15,Southern Hemisphere,-0.50939,-0.569,-0.4565
1887-06-15,Southern Hemisphere,-0.55386,-0.6145,-0.4995
1887-07-15,Southern Hemisphere,-0.40883,-0.4645,-0.354
1887-08-15,Southern Hemisphere,-0.43366,-0.487,-0.377
1887-09-15,Southern Hemisphere,-0.4126,-0.4625,-0.3605
1887-10-15,Southern Hemisphere,-0.4764,-0.5235,-0.4315
1887-11-15,Southern Hemisphere,-0.47771,-0.5205,-0.44
1887-12-15,Southern Hemisphere,-0.572,-0.6155,-0.534
1888-01-15,Southern Hemisphere,-0.60404,-0.647,-0.5655
1888-02-15,Southern Hemisphere,-0.3513,-0.398,-0.3065
1888-03-15,Southern Hemisphere,-0.45433,-0.5055,-0.407
1888-04-15,Southern Hemisphere,-0.47509,-0.5285,-0.4285
1888-05-15,Southern Hemisphere,-0.41738,-0.4775,-0.3685
1888-06-15,Southern Hemisphere,-0.48483,-0.5445,-0.4275
1888-07-15,Southern Hemisphere,-0.4707,-0.529,-0.4145
1888-08-15,Southern Hemisphere,-0.39086,-0.4465,-0.3315
1888-09-15,Southern Hemisphere,-0.29632,-0.348,-0.2405
1888-10-15,Southern Hemisphere,-0.19152,-0.238,-0.1475
1888-11-15,Southern Hemisphere,-0.14636,-0.191,-0.1105
1888-12-15,Southern Hemisphere,-0.15229,-0.1945,-0.118
1889-01-15,Southern Hemisphere,-0.04487,-0.087,-0.0005
1889-02-15,Southern Hemisphere,-0.07018,-0.116,-0.022
1889-03-15,Southern Hemisphere,-0.06418,-0.115,-0.0135
1889-04-15,Southern Hemisphere,-0.15495,-0.2075,-0.1075
1889-05-15,Southern Hemisphere,-0.24036,-0.299,-0.1905
1889-06-15,Southern Hemisphere,-0.31132,-0.372,-0.2565
1889-07-15,Southern Hemisphere,-0.23531,-0.293,-0.1775
1889-08-15,Southern Hemisphere,-0.32256,-0.3795,-0.264
1889-09-15,Southern Hemisphere,-0.43734,-0.49,-0.3805
1889-10-15,Southern Hemisphere,-0.38225,-0.429,-0.333
1889-11-15,Southern Hemisphere,-0.27097,-0.312,-0.2325
1889-12-15,Southern Hemisphere,-0.26373,-0.304,-0.2285
1890-01-15,Southern Hemisphere,-0.38123,-0.4265,-0.335
1890-02-15,Southern Hemisphere,-0.42064,-0.4685,-0.3725
1890-03-15,Southern Hemisphere,-0.55335,-0.6035,-0.5065
1890-04-15,Southern Hemisphere,-0.44717,-0.501,-0.397
1890-05-15,Southern Hemisphere,-0.43185,-0.491,-0.379
1890-06-15,Southern Hemisphere,-0.50328,-0.56,-0.4455
1890-07-15,Southern Hemisphere,-0.47643,-0.5335,-0.4175
1890-08-15,Southern Hemisphere,-0.44888,-0.503,-0.388
1890-09-15,Southern Hemisphere,-0.5665,-0.6135,-0.5105
1890-10-15,Southern Hemisphere,-0.55415,-0.5995,-0.504
1890-11-15,Southern Hemisphere,-0.49086,-0.529,-0.453
1890-12-15,Southern Hemisphere,-0.33185,-0.372,-0.2955
1891-01-15,Southern Hemisphere,-0.3779,-0.4225,-0.3315
1891-02-15,Southern Hemisphere,-0.38808,-0.4385,-0.332
1891-03-15,Southern Hemisphere,-0.34974,-0.4035,-0.2945
1891-04-15,Southern Hemisphere,-0.28335,-0.3445,-0.2265
1891-05-15,Southern Hemisphere,-0.1976,-0.2615,-0.14
1891-06-15,Southern Hemisphere,-0.40646,-0.4655,-0.352
1891-07-15,Southern Hemisphere,-0.50583,-0.5655,-0.444
1891-08-15,Southern Hemisphere,-0.43608,-0.4945,-0.374
1891-09-15,Southern Hemisphere,-0.36766,-0.42,-0.3075
1891-10-15,Southern Hemisphere,-0.35338,-0.403,-0.3035
1891-11-15,Southern Hemisphere,-0.37284,-0.4165,-0.3345
1891-12-15,Southern Hemisphere,-0.3496,-0.3935,-0.311
1892-01-15,Southern Hemisphere,-0.39415,-0.4375,-0.3525
1892-02-15,Southern Hemisphere,-0.20251,-0.251,-0.1565
1892-03-15,Southern Hemisphere,-0.32021,-0.3725,-0.27
1892-04-15,Southern Hemisphere,-0.39937,-0.458,-0.345
1892-05-15,Southern Hemisphere,-0.36291,-0.424,-0.311
1892-06-15,Southern Hemisphere,-0.52652,-0.5885,-0.4705
1892-07-15,Southern Hemisphere,-0.61133,-0.6735,-0.5425
1892-08-15,Southern Hemisphere,-0.53111,-0.5855,-0.473
1892-09-15,Southern Hemisphere,-0.4379,-0.4895,-0.383
1892-10-15,Southern Hemisphere,-0.45693,-0.507,-0.4115
1892-11-15,Southern Hemisphere,-0.34898,-0.391,-0.312
1892-12-15,Southern Hemisphere,-0.55423,-0.5975,-0.5185
1893-01-15,Southern Hemisphere,-0.37678,-0.423,-0.3305
1893-02-15,Southern Hemisphere,-0.29979,-0.351,-0.2425
1893-03-15,Southern Hemisphere,-0.21479,-0.269,-0.1585
1893-04-15,Southern Hemisphere,-0.53819,-0.598,-0.4835
1893-05-15,Southern Hemisphere,-0.49944,-0.5605,-0.447
1893-06-15,Southern Hemisphere,-0.60133,-0.6645,-0.54
1893-07-15,Southern Hemisphere,-0.46199,-0.5245,-0.401
1893-08-15,Southern Hemisphere,-0.31819,-0.377,-0.2575
1893-09-15,Southern Hemisphere,-0.44732,-0.5025,-0.39
1893-10-15,Southern Hemisphere,-0.33953,-0.389,-0.2875
1893-11-15,Southern Hemisphere,-0.33629,-0.381,-0.2955
1893-12-15,Southern Hemisphere,-0.31162,-0.3535,-0.276
1894-01-15,Southern Hemisphere,-0.31674,-0.367,-0.267
1894-02-15,Southern Hemisphere,-0.31025,-0.3635,-0.256
1894-03-15,Southern Hemisphere,-0.40854,-0.465,-0.354
1894-04-15,Southern Hemisphere,-0.46761,-0.529,-0.4135
1894-05-15,Southern Hemisphere,-0.5303,-0.5965,-0.4725
1894-06-15,Southern Hemisphere,-0.49371,-0.564,-0.428
1894-07-15,Southern Hemisphere,-0.41575,-0.4825,-0.3515
1894-08-15,Southern Hemisphere,-0.42473,-0.4855,-0.36
1894-09-15,Southern Hemisphere,-0.46207,-0.5195,-0.4015
1894-10-15,Southern Hemisphere,-0.48044,-0.534,-0.4275
1894-11-15,Southern Hemisphere,-0.36247,-0.412,-0.322
1894-12-15,Southern Hemisphere,-0.38736,-0.4375,-0.3455
1895-01-15,Southern Hemisphere,-0.29988,-0.348,-0.2505
1895-02-15,Southern Hemisphere,-0.34841,-0.402,-0.293
1895-03-15,Southern Hemisphere,-0.39709,-0.4555,-0.337
1895-04-15,Southern Hemisphere,-0.4985,-0.5635,-0.4365
1895-05-15,Southern Hemisphere,-0.5432,-0.6125,-0.481
1895-06-15,Southern Hemisphere,-0.4147,-0.4815,-0.3505
1895-07-15,Southern Hemisphere,-0.38355,-0.448,-0.321
